OXY_Close_PD,OXY_Volume,VIX_Close,PD_AVGs,Label,Price,OXY_Close,
-0.01889187858,6442280,25.38999939,0.0009351853074,2,2010-08-11,47.74816513,2
0.001571635777,4151926,25.72999954,-0.001064127678,,2010-08-12,47.82320786,1
-0.01399418198,3651436,26.23999977,0.01466808596,,2010-08-13,47.15396118,2
0.006764997499,4917952,26.10000038,0.00565804797,,2010-08-16,47.47295761,2
0.01225271602,3913319,24.32999992,0.0129213445,,2010-08-17,48.05463028,2
-0.01574845841,4847810,24.59000015,0.01216746581,,2010-08-18,47.29784393,2
-0.003042057301,4881211,26.44000053,0.01243143194,,2010-08-19,47.15396118,2
-0.004377027728,5715709,25.48999977,0.005424157757,,2010-08-20,46.94756699,2
0.006794575748,5146643,25.65999985,-0.002764957023,,2010-08-23,47.26655579,1
-0.02051087901,5045501,27.45999908,-0.005039830912,,2010-08-24,46.29707718,1
-0.01513104972,6634648,26.70000076,0.00050594705,,2010-08-25,45.5965538,2
-0.009190768772,4910228,27.37000084,0.004489221213,,2010-08-26,45.17748642,2
0.04416445925,6032599,24.45000076,-0.003497936772,,2010-08-27,47.17272568,1
-0.02161240371,4117064,27.20999908,0.001302866169,,2010-08-30,46.15320969,2
-0.009621873664,4573819,26.04999924,0.003261903585,,2010-08-31,45.70912933,2
0.05172447463,5527203,23.88999939,-0.003821444997,1,2010-09-01,48.07341003,1
0.0127501199,3442577,23.19000053,-0.0008756491721,,2010-09-02,48.68635178,1
0.006166498274,3235909,21.30999947,0.004423367361,,2010-09-03,48.98657608,2
-0.02387650326,4007989,23.79999924,0.01176146904,,2010-09-07,47.81694794,2
0.0151179991,3689743,23.25,0.01435330163,,2010-09-08,48.53984451,2
0.004532384125,3319829,22.80999947,0.0158898173,,2010-09-09,48.75984573,2
0.008121669513,3542988,21.98999977,0.01865321149,,2010-09-10,49.15585709,2
0.005242857064,3367425,21.20999908,0.02337954046,,2010-09-13,49.41357422,2
-0.003052926659,2588665,21.55999947,0.01759506037,,2010-09-14,49.2627182,2
-0.00293481626,2766420,22.10000038,0.0144334858,,2010-09-15,49.11814117,2
-0.0216277134,5371785,21.71999931,0.006469307485,,2010-09-16,48.05582809,2
-0.003270239833,7425411,22.01000023,0.006339319926,,2010-09-17,47.89867401,2
0.01351674651,3516058,21.5,0.005568728802,,2010-09-20,48.54610825,2
-0.004013728982,3664170,22.35000038,-0.005028968884,,2010-09-21,48.35125732,1
-0.01274028418,4221128,22.51000023,-0.01126428034,,2010-09-22,47.73524857,1
-0.01804074301,5663102,23.87000084,-0.003762222365,,2010-09-23,46.87406921,1
0.02319992357,6644146,21.70999908,-0.01208611083,,2010-09-24,47.96154404,1
-0.01952845783,6947467,22.54000092,-0.02014778782,,2010-09-27,47.02492905,1
0.009357521268,5380970,22.60000038,-0.01754044233,,2010-09-28,47.46496582,1
0.01483188155,5992726,23.25,-0.01470573988,1,2010-09-29,48.16896057,1
0.02179318557,7745746,23.70000076,-0.01451541292,,2010-09-30,49.21871567,1
0.03154539341,9188868,22.5,-0.01128098236,,2010-10-01,50.77133942,1
-0.002228725227,4638951,23.53000069,-0.00616768064,,2010-10-04,50.65818405,1
0.0232040705,6215364,21.76000023,0.003064289614,,2010-10-05,51.83366013,2
0.005699931329,4108505,21.48999977,0.002754473844,,2010-10-06,52.12910843,2
-0.006511806189,3917703,21.55999947,0.002945607901,,2010-10-07,51.78965378,2
0.009588809125,2906912,20.70999908,0.009894752654,,2010-10-08,52.28625488,2
0.006491870151,2688450,18.95999908,0.01143487145,,2010-10-11,52.62569046,2
-0.005852846749,4546264,18.93000031,0.01885680423,,2010-10-12,52.31768036,2
0.01273598106,4334378,19.06999969,0.01355590264,,2010-10-13,52.98399734,2
0.007355229733,4340745,19.87999916,0.01720761055,,2010-10-14,53.37370682,2
0.0003531405314,3797460,19.03000069,0.009707432326,,2010-10-15,53.39255524,2
0.006004199038,3732433,19.09000015,0.005082262547,,2010-10-18,53.71313477,2
-0.04973638863,9892998,20.62999916,-0.002169702158,,2010-10-19,51.04163742,1
-0.002832531119,7603062,19.79000092,-0.003929689156,1,2010-10-20,50.89706039,1
-0.02680013332,9119561,19.27000046,-0.006821501751,,2010-10-21,49.53301239,1
0.009898202373,4508897,18.78000069,-0.01485399087,,2010-10-22,50.02330017,1
0.00603219264,4557015,19.85000038,-0.01330506638,,2010-10-25,50.32505035,1
-0.01274065921,6850291,20.21999931,-0.01123854998,,2010-10-26,49.68387604,1
0.004681162102,6950181,20.70999908,-0.004148214176,,2010-10-27,49.91645432,1
-0.006800379571,3417317,20.87999916,-0.005920530942,,2010-10-28,49.57700348,1
-0.003042785824,3558540,21.20000076,0.004889408527,,2010-10-29,49.42615128,2
0.01526175237,4735083,21.82999992,0.004307940266,,2010-11-01,50.18048096,2
0.02104426223,4781844,21.56999969,-0.005265914911,,2010-11-02,51.23649216,1
0.002576288187,5072222,19.55999947,-0.002376618831,,2010-11-03,51.36849213,1
0.03389625471,6638197,18.52000046,-0.00473465835,,2010-11-04,53.10969162,1
-0.00307713038,3830026,18.26000023,0.00964194088,,2010-11-05,52.94626617,2
0.0004750875857,2891673,18.29000092,0.01188870592,,2010-11-08,52.97142029,2
-0.003085378658,3581608,19.07999992,0.02382479594,,2010-11-09,52.8079834,2
0.007022605021,3850693,18.46999931,0.02173668792,2,2010-11-10,53.17883301,2
0.03747035977,9084699,18.63999939,0.02284237249,,2010-11-11,55.17146301,2
-0.003531595531,6132592,20.61000061,0.007584550392,,2010-11-12,54.97661972,2
0.003315757216,4254007,20.20000076,0.005392025455,,2010-11-15,55.15890884,2
-0.02940127502,6114744,22.57999992,0.003514198746,,2010-11-16,53.5371666,2
0.005635277257,3457085,21.76000023,0.005052343331,,2010-11-17,53.83886337,2
0.01949795002,4056838,18.75,0.0043844887,,2010-11-18,54.88861084,2
0.009963499185,4375085,18.04000092,0.00225571968,,2010-11-19,55.43549347,2
0.003174768763,3942232,18.37000084,0.002365068067,,2010-11-22,55.61148834,2
-0.00440849492,4992686,20.62999916,-0.009341438616,,2010-11-23,55.36632538,1
0.009763985683,3613965,19.55999947,-0.01057295583,,2010-11-24,55.90692139,1
-0.01450428995,1452308,22.21999931,-0.005654250727,,2010-11-26,55.09603119,1
0.01517431099,3638389,21.53000069,0.00002269679983,,2010-11-29,55.9320755,2
-0.009103099945,4800736,23.54000092,-0.00160562769,,2010-11-30,55.42292023,1
0.02359095935,4616927,21.36000061,-0.004249515424,,2010-12-01,56.73040009,1
0.005429298686,6069444,19.38999939,-0.003012356689,1,2010-12-02,57.03840637,1
0.0110207971,3393519,18.01000023,-0.003287978985,,2010-12-03,57.66701508,1
0.01427883275,3705504,18.02000046,-0.003231384548,,2010-12-06,58.49043274,1
-0.003546683488,5263754,17.98999977,-0.00129528709,,2010-12-07,58.28298569,1
-0.01570242173,5023999,17.73999977,0.003265357788,,2010-12-08,57.36780167,2
0.001980367221,3406462,17.25,-0.003882059745,,2010-12-09,57.48141098,1
0.02163141731,4901982,17.61000061,-0.005831593059,,2010-12-10,58.72481537,1
0.009028567479,6334041,17.54999924,-0.009116673852,,2010-12-13,59.25501633,1
0.002343603088,2703689,17.61000061,-0.01150623722,,2010-12-14,59.39388657,1
0.007438654607,4106209,17.94000053,-0.005333653181,,2010-12-15,59.83569717,1
0.0004222352406,3731389,17.38999939,-0.001281687154,,2010-12-16,59.86096191,1
0.003795518179,5065228,16.11000061,0.001625794483,,2010-12-17,60.08816528,2
0.002836636839,2293381,16.40999985,-0.005034993662,,2010-12-20,60.25861359,1
0.01215046383,3093225,16.48999977,-0.001741453639,,2010-12-21,60.99078369,1
0.01169375136,3021101,15.44999981,-0.003487092666,,2010-12-22,61.70399475,1
-0.003273070377,1987242,16.46999931,-0.006235550873,1,2010-12-23,61.50203323,1
-0.005849815434,2104980,17.67000008,-0.01232908109,,2010-12-27,61.14225769,1
0.008567965363,2489298,17.52000046,0.0009809548446,,2010-12-28,61.66612244,2
0.01361302198,2497335,17.28000069,-0.001808733696,,2010-12-29,62.50558472,1
-0.01433917282,3364816,17.52000046,-0.006520328175,,2010-12-30,61.60930634,1
0.005020089149,2634904,17.75,-0.005334433472,,2010-12-31,61.91859055,1
-0.001019000791,3737443,17.61000061,-0.002665041252,,2011-01-03,61.85549545,1
-0.01367402759,6741739,17.37999916,-0.01704687099,,2011-01-04,61.0096817,1
0.003724366958,3755083,17.02000046,-0.009003728701,,2011-01-05,61.23690414,1
-0.005771796687,3938056,17.39999962,-0.000720403373,,2011-01-06,60.88345718,1
-0.002799019287,3974797,17.13999939,0.0004045937052,,2011-01-07,60.71304321,2
-0.004158320537,4006111,17.54000092,-0.002591854757,,2011-01-10,60.46057892,1
0.01179661435,4221337,16.88999939,0.001709906941,,2011-01-11,61.17380905,2
0.005983906435,4926824,16.23999977,-0.003608423783,,2011-01-12,61.5398674,1
-0.01107628314,4724958,16.38999939,-0.005882626007,,2011-01-13,60.85823441,1
0.009333993831,3696318,15.46000004,-0.007526516949,1,2011-01-14,61.42628479,1
0.01263857137,3304381,15.86999989,-0.003390949521,,2011-01-18,62.20262527,1
-0.002841154921,3373792,17.30999947,0.004817957389,,2011-01-19,62.02589798,2
-0.01892732819,4757837,17.98999977,0.006125761681,,2011-01-20,60.85191345,2
0.01618051545,4215909,18.46999931,0.008303533702,,2011-01-21,61.83652878,2
-0.008063380336,3871777,17.64999962,0.01757923925,,2011-01-24,61.33791733,2
-0.0003087808121,4159650,17.59000015,0.01768254817,,2011-01-25,61.31897736,2
-0.002161946678,10221892,16.63999939,0.0172035314,,2011-01-26,61.186409,2
0.0003099194808,5528560,16.14999962,0.005997365664,,2011-01-27,61.20537186,2
-0.03258755691,9878281,20.04000092,0.004635921759,,2011-01-28,59.21083832,2
0.03059419914,6668466,19.53000069,-0.006573140379,,2011-01-31,61.0223465,1
0.0232719467,7012494,17.62999916,-0.005972035478,,2011-02-01,62.44245529,1
-0.002728891927,3966969,17.29999924,-0.009975172341,,2011-02-02,62.27205658,1
-0.004865462086,3976572,16.69000053,-0.006092084863,,2011-02-03,61.96907425,1
-0.006823651673,3534638,15.93000031,-0.009919688899,,2011-02-04,61.54621887,1
0.0003072399035,3327553,16.28000069,0.0005377848079,2,2011-02-07,61.56512833,2
0.002255601967,3018178,15.81000042,0.002383525664,,2011-02-08,61.70399475,2
-0.005217018111,4609725,15.86999989,-0.0001389491809,,2011-02-09,61.38208389,1
0.0172749332,4142845,16.09000015,0.002600991932,,2011-02-10,62.44245529,2
0.008187958701,4392620,15.68999958,0.003953922534,,2011-02-11,62.95373154,2
0.01513942089,3303129,15.94999981,-0.008201534185,,2011-02-14,63.90681458,1
0.01797527671,7664540,16.37000084,-0.008836447437,,2011-02-15,65.05555725,1
0.0189195167,4518708,16.71999931,0.0007271202103,,2011-02-16,66.28637695,2
0.007902822743,3426711,16.59000015,-0.004953233065,,2011-02-17,66.81022644,1
0.014360251,5283899,16.43000031,-0.01373488817,,2011-02-18,67.76963806,1
-0.04871051624,9251912,20.79999924,-0.00277702194,,2011-02-22,64.46854401,1
0.008028737443,7604836,22.12999916,-0.00349089993,,2011-02-23,64.98614502,1
-0.01165515204,5443701,21.31999969,-0.003800656975,,2011-02-24,64.22872162,1
0.01316788672,3023397,19.21999931,0.002753534957,,2011-02-25,65.07447815,2
-0.01095991977,5526055,18.35000038,0.0110014137,,2011-02-28,64.36126709,2
-0.01716206573,4396795,21.01000023,0.006855995532,2,2011-03-01,63.25669479,2
0.005687609178,4039616,20.70000076,0.003591785232,,2011-03-02,63.61647415,2
0.02599444722,4338970,18.60000038,-0.004760775494,,2011-03-03,65.27014923,1
-0.002514643623,4407442,19.05999947,-0.0003136748567,,2011-03-04,65.10601807,1
0.003684504597,4506496,20.65999985,-0.003395408959,,2011-03-07,65.34590149,1
-0.02085973433,4925780,19.81999969,-0.006196477316,,2011-03-08,63.98280334,1
-0.0004950899998,3910292,20.21999931,-0.00681020669,,2011-03-09,63.9511261,1
-0.03410362814,4434580,21.87999916,-0.009579915419,,2011-03-10,61.77016068,1
0.0135480378,3615008,20.07999992,-0.00412579642,,2011-03-11,62.60702515,1
0.002734270466,3782117,21.12999916,-0.005368987899,,2011-03-14,62.77820969,1
-0.01060392123,4656904,24.31999969,-0.0004828277143,,2011-03-15,62.1125145,1
-0.02082263801,5561543,29.39999962,0.003949873522,,2011-03-16,60.81916809,2
0.02011875775,4513385,26.37000084,0.004146273447,,2011-03-17,62.0427742,2
0.004803266278,5791800,24.44000053,-0.007647594257,,2011-03-18,62.34078217,1
0.02694939048,4609725,20.61000061,-0.003909854473,,2011-03-21,64.02082825,1
-0.008119920804,3632022,20.20999908,-0.01025558684,1,2011-03-22,63.50098419,1
-0.0005995890283,2628955,19.17000008,-0.009760419018,,2011-03-23,63.4629097,1
-0.003096459268,4228956,18,-0.009768703583,,2011-03-24,63.26639938,1
0.01062261006,4446479,17.90999985,0.001381321694,,2011-03-25,63.93845367,2
0.0001981972286,2782598,19.44000053,0.006994735114,,2011-03-28,63.9511261,2
0.02894776337,3927514,18.15999985,0.01699758571,,2011-03-29,65.80236816,2
-0.0002885847959,2647012,17.70999908,0.01102576406,,2011-03-30,65.7833786,2
0.007034733766,3765834,17.73999977,0.01967888702,,2011-03-31,66.24614716,2
-0.001818147268,3374940,17.39999962,0.01440259158,,2011-04-01,66.1257019,2
-0.007478054114,2938538,17.5,0.01824783128,,2011-04-04,65.63121033,2
-0.007631578764,4637803,17.25,0.02548387392,,2011-04-05,65.13034058,2
-0.01645108146,3288098,16.89999962,0.03004878071,,2011-04-06,64.05887604,2
0.0008908659443,3348637,17.11000061,0.01310043907,,2011-04-07,64.11594391,2
0.0256104229,4481967,17.87000084,0.007502316464,,2011-04-08,65.75798035,2
-0.03181622526,5332643,16.59000015,-0.006059767538,,2011-04-11,63.66580963,1
-0.03505246677,5728130,17.09000015,-0.01797460085,1,2011-04-12,61.43416595,1
-0.000103510811,3877100,16.92000008,-0.01968386663,,2011-04-13,61.42780685,1
0.006811803392,4067693,16.27000046,-0.008179136026,,2011-04-14,61.846241,1
0.01240373164,4401179,15.31999969,-0.01692905258,,2011-04-15,62.61336517,1
-0.01721322372,3372435,16.95999908,-0.01265186222,,2011-04-18,61.53558731,1
0.01699999101,5018050,15.82999992,-0.01696254839,,2011-04-19,62.58169174,1
0.02178085711,3903821,15.06999969,-0.01912363822,,2011-04-20,63.94477463,1
-0.00327201897,3230691,14.68999958,-0.01586597696,,2011-04-21,63.73554611,1
-0.001392695224,2217916,15.77000046,-0.0007095102073,,2011-04-25,63.64678192,1
0.02510215694,5740759,15.61999989,0.000003671131895,,2011-04-26,65.24445343,2
0.0008743269337,4041703,15.35000038,0.002688442037,,2011-04-27,65.30149841,2
0.02067950759,6608866,14.61999989,-0.003028419906,,2011-04-28,66.65190125,1
0.08713058014,15447861,14.75,0.008222475681,,2011-04-29,72.45932007,2
0.01268706722,9954163,15.98999977,0.01548509961,,2011-05-02,73.37861633,2
-0.03542443128,6781507,16.70000076,0.01725465274,,2011-05-03,70.77922058,2
-0.02463228565,7441381,17.07999992,0.01904045303,,2011-05-04,69.0357666,2
-0.02690786344,7145784,18.20000076,0.02697230178,,2011-05-05,67.17816162,2
0.004341196587,5244027,18.39999962,0.009143412423,,2011-05-06,67.46979523,2
0.0099600821,5929682,17.15999985,-0.004410976897,,2011-05-09,68.14179993,1
-0.004651971532,4304004,15.90999985,-0.009475421745,1,2011-05-10,67.82480621,1
-0.03131418426,5313438,16.95000076,-0.01480618266,,2011-05-11,65.70092773,1
